fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
08/08/2019,"$603,260",01/01/1975,0,939,2,5,2,3600 PARADER CT,75228,TX,DALLAS
09/07/2019,"$583,660",01/01/1975,0,841,1,6,3,1800 SANGER AVE,75215,TX,DALLAS
19/06/2019,"$532,970",01/01/1975,0,814,1,4,3,5740 PROSPECT AVE,75206,TX,DALLAS
28/07/2019,"$497,300",01/01/1975,0,579,1,4,3,7301 ASHEANGE AVE,75219,TX,DALLAS
12/08/2019,"$475,930",01/01/1975,0,796,1,5,3,2301 SAN PAULA AVE,75228,TX,DALLAS
04/07/2019,"$465,700",01/01/1975,0,622,1,4,2,6659 SANTA ANITA DR,75214,TX,DALLAS
17/07/2019,"$442,030",01/01/1975,0,500,1,3,3,8601 ODOM DR,75217,TX,DALLAS
27/07/2019,"$440,840",01/01/1975,0,701,1,3,3,4619 LAKE AVE,75219,TX,DALLAS
20/06/2019,"$424,590",01/01/1975,0,619,1,4,2,202 COMSTOCK ST,75208,TX,DALLAS
11/07/2019,"$421,420",01/01/1975,0,701,2,4,2,5000 ELM HOLLOW DR,75229,TX,DALLAS
25/07/2019,"$403,270",01/01/1975,0,768,1,4,2,1545 SAN SABA DR,75218,TX,DALLAS
06/08/2019,"$375,760",01/01/1975,0,835,1,3,2,3101 ROCK BLUFF DR,75227,TX,DALLAS
23/07/2019,"$325,410",01/01/1975,0,686,1,3,3,9100 TEAGARDEN RD,75217,TX,DALLAS
11/06/2019,"$297,630",01/01/1975,0,664,1,3,2,1600 AVENUE D,75203,TX,DALLAS
14/07/2019,"$291,680",01/01/1975,0,774,2,4,3,4501 CORREGIDOR ST,75216,TX,DALLAS
31/07/2019,"$288,420",01/01/1975,0,326,1,2,1,101 MITSCHER DR,75224,TX,DALLAS
31/07/2019,"$283,890",01/01/1975,0,677,2,4,2,3701 FOUNTAIN DR,75224,TX,DALLAS
11/07/2019,"$270,970",01/01/1975,0,634,1,4,2,800 GALLOWAY AVE,75216,TX,DALLAS
18/06/2019,"$269,720",01/01/1975,0,835,1,4,2,3501 SPRINGBROOK ST,75205,TX,DALLAS
10/07/2019,"$253,060",01/01/1975,0,488,1,3,3,5301 BLUITT AVE,75215,TX,DALLAS
27/06/2019,"$241,460",01/01/1975,0,588,1,4,2,3000 WOODWIND LN,75229,TX,DALLAS
22/07/2019,"$226,810",01/01/1975,0,710,1,3,2,3800 MARTHA LN,75229,TX,DALLAS
19/06/2019,"$226,300",01/01/1975,0,442,1,3,2,2501 FARRINGTON ST,75207,TX,DALLAS
16/07/2019,"$218,290",01/01/1975,0,549,1,3,2,1900 SHORTAL ST,75217,TX,DALLAS
15/08/2019,"$203,630",01/01/1975,0,661,1,4,2,11700 EL HARA CIR,75230,TX,DALLAS
26/06/2019,"$197,290",01/01/1975,0,384,1,2,1,5202 WULLSCHLEGER LN,75210,TX,DALLAS
05/08/2019,"$171,660",01/01/1975,0,439,2,2,1,4701 LOMAX DR,75227,TX,DALLAS
09/07/2019,"$163,010",01/01/1975,0,600,1,4,2,1400 PARKER ST,75215,TX,DALLAS
05/08/2019,"$936,830",01/01/1974,0,600,2,2,3,4200 BLACKHEATH RD,75227,TX,DALLAS
28/06/2019,"$904,680",01/01/1974,0,835,1,4,2,5201 ARCADIA DR,75211,TX,DALLAS
14/08/2019,"$761,260",01/01/1974,0,668,1,4,2,7500 AVENUE Q,75228,TX,DALLAS
04/07/2019,"$750,730",01/01/1974,0,841,1,4,3,6400 ARGO ST,75214,TX,DALLAS
13/08/2019,"$698,680",01/01/1974,0,802,1,5,3,9701 RUSTOWN DR,75228,TX,DALLAS
22/07/2019,"$669,960",01/01/1974,0,844,2,4,3,101 NACHITA DR,75217,TX,DALLAS
18/07/2019,"$624,930",01/01/1974,0,1055,2,5,3,10248 BUDTIME LN,75217,TX,DALLAS
07/08/2019,"$576,630",01/01/1974,0,872,1,3,2,2700 BRIARBANK CIR,75227,TX,DALLAS
03/07/2019,"$547,000",01/01/1974,0,713,1,4,3,4800 MEXICANA RD,75212,TX,DALLAS
13/07/2019,"$511,010",01/01/1974,0,808,2,4,2,2900 KING COLE CIR,75216,TX,DALLAS
22/07/2019,"$496,430",01/01/1974,0,680,2,4,2,800 WIXOM LN,75217,TX,DALLAS
14/08/2019,"$463,250",01/01/1974,0,643,2,4,3,2103 PETUNIA ST,75228,TX,DALLAS
25/07/2019,"$458,810",01/01/1974,0,488,1,3,2,1600 BARNES BRIDGE RD,75218,TX,DALLAS
18/07/2019,"$432,850",01/01/1974,0,625,2,3,2,500 CASSIDY LN,75217,TX,DALLAS
15/07/2019,"$385,430",01/01/1974,0,600,1,4,2,4601 COALSON AVE,75216,TX,DALLAS
04/07/2019,"$374,410",01/01/1974,0,390,1,3,1,6700 HIALEAH DR,75214,TX,DALLAS
14/06/2019,"$352,390",01/01/1974,0,543,1,3,2,1500 BURLEW ST,75204,TX,DALLAS
02/07/2019,"$305,170",01/01/1974,0,344,1,3,1,2800 SAGE VALLEY LN,75211,TX,DALLAS
15/07/2019,"$237,570",01/01/1974,0,765,1,3,3,10000 VENETIAN WAY,75229,TX,DALLAS
28/06/2019,"$225,930",01/01/1974,0,454,2,2,1,100 SMITH ST,75211,TX,DALLAS
10/06/2019,"$222,220",01/01/1974,0,454,1,4,2,1701 SPANN ST,75203,TX,DALLAS
15/07/2019,"$185,790",01/01/1974,0,466,1,3,2,2400 MARJORIE AVE,75216,TX,DALLAS
28/07/2019,"$1,700,410",01/01/1973,0,878,2,3,3,9601 HOLLOW WAY RD,75220,TX,DALLAS
17/06/2019,"$1,577,490",01/01/1973,0,1131,1,5,3,3900 SHANNON LN,75205,TX,DALLAS
29/07/2019,"$1,251,300",01/01/1973,0,1012,1,4,3,4000 COCHRAN HEIGHTS CT,75220,TX,DALLAS
18/07/2019,"$890,500",01/01/1973,0,872,2,4,2,918 BRAE LOCH DR,75217,TX,DALLAS
08/07/2019,"$877,570",01/01/1973,0,1164,1,4,2,700 NESBITT DR,75214,TX,DALLAS
10/08/2019,"$675,270",01/01/1973,0,704,2,4,2,5501 MELETIO LN,75230,TX,DALLAS
12/08/2019,"$673,250",01/01/1973,0,1262,2,6,3,10801 RUTH ANN DR,75228,TX,DALLAS
24/06/2019,"$527,540",01/01/1973,0,607,1,3,2,8601 WINGATE DR,75209,TX,DALLAS
13/06/2019,"$492,260",01/01/1973,0,811,2,5,2,4800 CAXTON CT,75204,TX,DALLAS
30/07/2019,"$420,040",01/01/1973,0,664,1,4,2,5701 ASH LN,75223,TX,DALLAS
21/07/2019,"$376,350",01/01/1973,0,664,2,4,3,7300 NEUHOFF DR,75217,TX,DALLAS
22/07/2019,"$348,120",01/01/1973,0,719,1,4,3,600 YARROW CIR,75217,TX,DALLAS
13/06/2019,"$330,700",01/01/1973,0,521,2,2,2,4801 FUQUA ST,75204,TX,DALLAS
14/07/2019,"$307,790",01/01/1973,0,549,1,3,2,1401 COVE DR,75216,TX,DALLAS
15/07/2019,"$254,880",01/01/1973,0,436,1,3,2,2301 BLUE CREEK DR,75216,TX,DALLAS
17/07/2019,"$210,400",01/01/1973,0,399,1,4,2,10100 HYMIE CIR,75217,TX,DALLAS
08/08/2019,"$1,142,170",01/01/1972,0,866,2,3,3,1818 EL CAPITAN DR,75228,TX,DALLAS
09/07/2019,"$1,102,530",01/01/1972,0,841,1,5,3,800 MONTGOMERY ST,75215,TX,DALLAS
13/06/2019,"$980,890",01/01/1972,0,991,1,5,3,2400 CLYDE LN,75204,TX,DALLAS
23/07/2019,"$850,210",01/01/1972,0,1119,1,5,4,9200 CRIMNSON CT,75217,TX,DALLAS
02/08/2019,"$700,220",01/01/1972,0,710,1,4,3,5200 ENCHANTED LN,75227,TX,DALLAS
31/07/2019,"$666,150",01/01/1972,0,808,2,3,3,3101 CASINO DR,75224,TX,DALLAS
24/07/2019,"$619,970",01/01/1972,0,713,1,4,3,11600 SAXON ST,75218,TX,DALLAS
11/07/2019,"$528,220",01/01/1972,0,820,1,5,3,401 EDGEMONT AVE,75216,TX,DALLAS
19/06/2019,"$498,450",01/01/1972,0,722,1,4,3,1301 PACE ST,75207,TX,DALLAS
06/07/2019,"$462,260",01/01/1972,0,512,1,3,2,7000 HILLGREEN CIR,75214,TX,DALLAS
08/07/2019,"$430,750",01/01/1972,0,594,1,4,2,5600 COLUMBIA AVE,75214,TX,DALLAS
13/08/2019,"$417,350",01/01/1972,0,607,2,4,2,8301 CAPRIOLA LN,75228,TX,DALLAS
04/08/2019,"$403,760",01/01/1972,0,966,1,4,3,5200 URBAN CREST RD,75227,TX,DALLAS
11/06/2019,"$397,540",01/01/1972,0,460,1,4,2,401 BOBBIE ST,75203,TX,DALLAS
26/06/2019,"$351,920",01/01/1972,0,317,1,3,2,3700 GARDEN LN,75210,TX,DALLAS
04/07/2019,"$331,270",01/01/1972,0,466,1,3,2,2500 KENESAW DR,75212,TX,DALLAS
12/06/2019,"$313,130",01/01/1972,0,680,1,3,2,801 WESTPORT AVE,75203,TX,DALLAS
14/06/2019,"$305,140",01/01/1972,0,351,1,3,2,3101 TREVOLLE PL,75204,TX,DALLAS
23/07/2019,"$302,900",01/01/1972,0,302,1,3,1,1601 TAMPA BAY DR,75217,TX,DALLAS
18/06/2019,"$286,280",01/01/1972,0,378,1,3,1,3501 BREMEN ST,75206,TX,DALLAS
11/06/2019,"$280,480",01/01/1972,0,558,1,3,2,201 SLADE ST,75203,TX,DALLAS
07/06/2019,"$260,850",01/01/1972,0,472,1,4,2,2323 ROSS AVE,75201,TX,DALLAS
08/07/2019,"$236,970",01/01/1972,0,530,1,3,2,6900 SHOOK AVE,75214,TX,DALLAS
31/07/2019,"$227,550",01/01/1972,0,512,1,2,2,3201 NAVAJO DR,75224,TX,DALLAS
24/06/2019,"$215,560",01/01/1972,0,360,1,3,1,2341 NORTHWEST HWY,75209,TX,DALLAS
25/06/2019,"$122,970",01/01/1972,0,418,1,3,2,3560 DIXON AVE,75210,TX,DALLAS
14/07/2019,"$1,339,610",01/01/1971,0,1314,2,4,3,4000 BULOVA ST,75216,TX,DALLAS
26/06/2019,"$897,930",01/01/1971,0,942,1,5,3,3901 HATCHER ST,75210,TX,DALLAS
30/07/2019,"$860,280",01/01/1971,0,1420,2,5,3,700 FLETCHER ST,75223,TX,DALLAS
13/06/2019,"$833,020",01/01/1971,0,975,1,5,3,2000 COLUMBUS ST,75204,TX,DALLAS
21/07/2019,"$826,650",01/01/1971,0,908,1,4,3,500 HELENA ST,75217,TX,DALLAS
18/07/2019,"$727,390",01/01/1971,0,1018,1,5,3,1200 LADONIA DR,75217,TX,DALLAS
29/07/2019,"$675,770",01/01/1971,0,756,2,4,2,5600 YOLANDA CIR,75229,TX,DALLAS
13/08/2019,"$625,170",01/01/1971,0,664,1,3,2,1500 CHERRYCREST ST,75228,TX,DALLAS
07/08/2019,"$608,230",01/01/1971,0,668,1,3,2,10700 WATER OAKS DR,75227,TX,DALLAS
27/06/2019,"$595,350",01/01/1971,0,713,1,4,3,4328 LAKEHURST CT,75211,TX,DALLAS
30/07/2019,"$592,820",01/01/1971,0,911,1,5,3,1104 WAYNE ST,75223,TX,DALLAS
13/08/2019,"$529,010",01/01/1971,0,899,1,5,3,1601 LOREE DR,75228,TX,DALLAS
21/07/2019,"$499,690",01/01/1971,0,582,1,3,2,6200 TERRA FOREST DR,75217,TX,DALLAS
12/06/2019,"$483,920",01/01/1971,0,732,1,4,3,2626 HOWELL ST,75204,TX,DALLAS
24/06/2019,"$476,440",01/01/1971,0,972,1,4,3,8516.5 MIDWAY RD,75209,TX,DALLAS
04/07/2019,"$453,270",01/01/1971,0,863,1,4,2,3300 BRANTLEY ST,75212,TX,DALLAS
24/07/2019,"$441,230",01/01/1971,0,387,1,3,2,11300 RIDDICK CT,75218,TX,DALLAS
24/07/2019,"$396,410",01/01/1971,0,664,1,4,1,11900 LOCH NESS DR,75218,TX,DALLAS
24/07/2019,"$336,630",01/01/1971,0,655,1,4,2,400 HAMBRICK RD,75218,TX,DALLAS
12/08/2019,"$322,910",01/01/1971,0,375,1,3,1,10601 CAYUGA DR,75228,TX,DALLAS
08/08/2019,"$306,850",01/01/1971,0,860,1,4,2,2200 TOULON LN,75227,TX,DALLAS
10/07/2019,"$272,900",01/01/1971,0,488,1,3,1,1401 ARIZONA AVE,75216,TX,DALLAS
14/06/2019,"$262,900",01/01/1971,0,604,1,3,2,2601 FLOYD ST,75204,TX,DALLAS
22/07/2019,"$234,540",01/01/1971,0,552,2,3,2,3900 KILLION DR,75229,TX,DALLAS
09/07/2019,"$231,250",01/01/1971,0,549,1,3,2,4500 CATINA LN,75229,TX,DALLAS
20/06/2019,"$215,480",01/01/1971,0,418,1,3,1,1000 MOBILE ST,75208,TX,DALLAS
19/06/2019,"$188,110",01/01/1971,0,1067,1,4,3,2900 WILDFLOWER DR,75229,TX,DALLAS
15/07/2019,"$177,780",01/01/1971,0,613,1,6,2,4400 CINDA REE LN,75216,TX,DALLAS
30/07/2019,"$154,990",01/01/1971,0,369,1,3,1,2901 SPURLOCK ST,75223,TX,DALLAS
01/08/2019,"$1,623,150",01/01/1970,0,1247,1,4,3,514 NORTHPARK CTR,75225,TX,DALLAS
25/06/2019,"$1,275,750",01/01/1970,0,930,1,4,2,3501 DOROTHY AVE,75209,TX,DALLAS
24/06/2019,"$1,219,310",01/01/1970,0,1012,1,4,3,1101 LEBANON AVE,75208,TX,DALLAS
04/07/2019,"$952,740",01/01/1970,0,811,1,4,2,100 MEDALLION SHP CTR,75214,TX,DALLAS
17/06/2019,"$950,610",01/01/1970,0,1076,2,4,2,4301 LIVINGSTON AVE,75205,TX,DALLAS
17/07/2019,"$851,760",01/01/1970,0,686,2,4,2,9600 CHECOTA DR,75217,TX,DALLAS
24/07/2019,"$603,430",01/01/1970,0,963,2,4,2,11200 FLAMINGO LN,75218,TX,DALLAS
13/08/2019,"$601,430",01/01/1970,0,634,2,3,2,9842 KINGSMAN DR,75228,TX,DALLAS
22/07/2019,"$560,460",01/01/1970,0,744,1,3,2,9400 BEACON HILL CIR,75217,TX,DALLAS
05/08/2019,"$552,850",01/01/1970,0,573,1,3,2,9600 VALLEY MILLS LN,75227,TX,DALLAS
10/07/2019,"$549,500",01/01/1970,0,482,1,3,3,2700 TREEHAVEN ST,75215,TX,DALLAS
23/07/2019,"$508,900",01/01/1970,0,576,1,4,2,9400 THORNHILL DR,75217,TX,DALLAS
08/07/2019,"$450,210",01/01/1970,0,680,1,5,3,1900 EMPIRE DR,75214,TX,DALLAS
15/08/2019,"$440,250",01/01/1970,0,521,1,4,2,11400 CHERRY RIDGE CT,75229,TX,DALLAS
30/07/2019,"$413,300",01/01/1970,0,408,1,3,2,500 BIZERTE AVE,75224,TX,DALLAS
08/08/2019,"$412,130",01/01/1970,0,549,1,4,3,2901 RIO VERDE WAY,75228,TX,DALLAS
13/08/2019,"$391,220",01/01/1970,0,402,1,3,2,8901 SORRENTO ST,75228,TX,DALLAS
14/07/2019,"$390,340",01/01/1970,0,884,2,4,2,4501 BURMA RD,75216,TX,DALLAS
06/08/2019,"$385,180",01/01/1970,0,384,1,3,2,4100 WHITWORTH ST,75227,TX,DALLAS
07/06/2019,"$382,700",01/01/1970,0,509,1,4,2,2301 AKARD ST,75201,TX,DALLAS
12/06/2019,"$313,450",01/01/1970,0,707,1,3,2,2800 RECTOR ST,75203,TX,DALLAS
29/07/2019,"$307,870",01/01/1970,0,722,2,4,2,9101 CHAPEL VALLEY RD,75220,TX,DALLAS
21/07/2019,"$307,020",01/01/1970,0,594,1,4,2,1100 RIDGEWOOD DR,75217,TX,DALLAS
11/07/2019,"$296,530",01/01/1970,0,674,1,3,2,4601 C L VEASEY BLVD,75216,TX,DALLAS
23/07/2019,"$282,950",01/01/1970,0,716,1,5,2,1700 NOTTINGHAM LN,75217,TX,DALLAS
23/07/2019,"$276,230",01/01/1970,0,591,1,3,2,1000 AMAROSA RD,75217,TX,DALLAS
02/07/2019,"$246,570",01/01/1970,0,317,1,3,1,4500 BONANZA CT,75211,TX,DALLAS
12/08/2019,"$230,290",01/01/1970,0,396,1,3,1,10101 EASTWOOD DR,75228,TX,DALLAS
29/07/2019,"$220,140",01/01/1970,0,424,1,3,2,9761 CLIFFORD DR,75220,TX,DALLAS
01/08/2019,"$210,770",01/01/1970,0,314,1,3,1,8601 PLAZA DR,75225,TX,DALLAS
14/08/2019,"$138,410",01/01/1970,0,341,1,3,1,2300 LIGHT SHORE DR,75228,TX,DALLAS
23/07/2019,"$3,440",01/01/1970,0,738,2,4,2,10200 SHERBROOK LN,75229,TX,DALLAS
09/07/2019,"$2,007,720",01/01/1969,0,1204,1,6,5,3701 OCTAVIA ST,75215,TX,DALLAS
27/06/2019,"$1,602,240",01/01/1969,0,981,1,3,3,2511 WEDGLEA DR,75211,TX,DALLAS
10/06/2019,"$1,397,520",01/01/1969,0,1250,2,5,4,623 RECORDS BUILDING,75202,TX,DALLAS
01/08/2019,"$1,198,280",01/01/1969,0,1161,2,5,3,8300 KATE ST,75225,TX,DALLAS
07/08/2019,"$1,039,470",01/01/1969,0,466,1,4,2,2800 BLANTON ST,75227,TX,DALLAS
19/07/2019,"$852,710",01/01/1969,0,933,1,5,3,8300 MADRAS DR,75217,TX,DALLAS
18/06/2019,"$636,570",01/01/1969,0,664,1,4,2,5200 MARTEL AVE,75206,TX,DALLAS
08/07/2019,"$615,730",01/01/1969,0,695,1,5,3,700 HUNTLEY ST,75214,TX,DALLAS
29/07/2019,"$600,440",01/01/1969,0,597,1,4,2,8901 GUERNSEY LN,75220,TX,DALLAS
17/07/2019,"$579,140",01/01/1969,0,994,1,4,3,8601 WOODCASTLE DR,75217,TX,DALLAS
08/08/2019,"$566,020",01/01/1969,0,716,1,4,3,2100 MACK LN,75227,TX,DALLAS
14/07/2019,"$553,250",01/01/1969,0,866,1,4,3,4301 SEAY DR,75216,TX,DALLAS
06/08/2019,"$543,060",01/01/1969,0,692,1,4,3,3800 SADDLEBACK DR,75227,TX,DALLAS
25/06/2019,"$520,250",01/01/1969,0,576,1,4,2,4901 THRUSH ST,75209,TX,DALLAS
17/07/2019,"$510,970",01/01/1969,0,561,1,3,2,1500 ELSA LN,75217,TX,DALLAS
30/07/2019,"$455,520",01/01/1969,0,677,1,3,1,701 OWENSONS DR,75224,TX,DALLAS
06/08/2019,"$455,480",01/01/1969,0,415,1,3,2,6800 KENNISON DR,75227,TX,DALLAS
12/08/2019,"$450,250",01/01/1969,0,497,1,3,2,1700 GUS THOMASSON RD,75228,TX,DALLAS
07/07/2019,"$410,200",01/01/1969,0,573,1,4,2,7200 DOMINIQUE DR,75214,TX,DALLAS
14/08/2019,"$400,700",01/01/1969,0,594,1,3,2,7916 MILLSTONE DR,75228,TX,DALLAS
31/07/2019,"$386,210",01/01/1969,0,1036,1,4,3,1501 MONTE CARLO ST,75224,TX,DALLAS
15/07/2019,"$360,610",01/01/1969,0,521,1,4,2,464 SAINT AUGUSTINE DR,75217,TX,DALLAS
29/07/2019,"$360,410",01/01/1969,0,591,1,3,2,10105 GARDNER RD,75220,TX,DALLAS
13/08/2019,"$329,490",01/01/1969,0,360,1,3,1,219 FERGUSON VILLAGE CTR,75228,TX,DALLAS
25/06/2019,"$319,250",01/01/1969,0,463,1,3,2,3101 ALTMAN DR,75229,TX,DALLAS
14/08/2019,"$306,440",01/01/1969,0,588,1,3,2,5801 ELM LAWN ST,75228,TX,DALLAS
23/07/2019,"$301,370",01/01/1969,0,753,1,5,3,8600 MCNABB DR,75217,TX,DALLAS
13/06/2019,"$293,070",01/01/1969,0,628,1,3,2,3900 FANTASIA LN,75229,TX,DALLAS
24/07/2019,"$277,690",01/01/1969,0,640,1,3,2,11600 FARRAR ST,75218,TX,DALLAS
14/06/2019,"$272,540",01/01/1969,0,558,1,3,2,4301 GLENWICK LN,75205,TX,DALLAS
03/07/2019,"$255,660",01/01/1969,0,445,1,3,2,241408 FISH TRAP RD,75212,TX,DALLAS
28/07/2019,"$237,760",01/01/1969,0,384,1,3,1,2100 ARROYO AVE,75219,TX,DALLAS
14/08/2019,"$235,100",01/01/1969,0,658,1,3,2,2801 RICKENBACKER DR,75228,TX,DALLAS
14/07/2019,"$230,170",01/01/1969,0,448,1,4,2,4501 LUZON ST,75216,TX,DALLAS
28/07/2019,"$227,780",01/01/1969,0,552,1,3,2,3001 KINKAID DR,75220,TX,DALLAS
17/06/2019,"$226,680",01/01/1969,0,344,1,3,1,4101 SAN CARLOS ST,75205,TX,DALLAS
25/06/2019,"$201,370",01/01/1969,0,393,1,3,1,5501 MONTROSE DR,75209,TX,DALLAS
22/07/2019,"$171,450",01/01/1969,0,661,1,4,1,301 VISTA CT,75217,TX,DALLAS
14/08/2019,"$155,610",01/01/1969,0,539,1,4,1,2301 CODY DR,75228,TX,DALLAS
13/08/2019,"$150,300",01/01/1969,0,500,1,3,1,8901 FREEPORT DR,75228,TX,DALLAS
07/06/2019,"$440,490",01/01/1968,0,701,1,4,2,11362 CARTERETTE LN,75229,TX,DALLAS
08/08/2019,"$942,780",01/01/1968,0,789,2,4,2,8100 CAVALIER CIR,75227,TX,DALLAS
14/07/2019,"$852,710",01/01/1968,0,847,1,3,3,4101 ELK HORN TRL,75216,TX,DALLAS
12/08/2019,"$822,750",01/01/1968,0,869,1,3,3,2701 SAN VICENTE AVE,75228,TX,DALLAS
10/07/2019,"$795,670",01/01/1968,0,655,1,4,2,3200 GOLDSPIER DR,75215,TX,DALLAS
18/06/2019,"$677,220",01/01/1968,0,1067,1,5,3,5800 PALM LN,75206,TX,DALLAS
28/06/2019,"$668,420",01/01/1968,0,579,1,3,3,1501 COWART ST,75211,TX,DALLAS
15/08/2019,"$501,100",01/01/1968,0,488,1,4,2,3400 FLAIR DR,75229,TX,DALLAS
11/06/2019,"$427,330",01/01/1968,0,497,1,4,2,3146 CEDAR CREST BLVD,75203,TX,DALLAS
11/06/2019,"$361,250",01/01/1968,0,863,1,4,2,1201 GLIDDEN ST,75203,TX,DALLAS
18/06/2019,"$321,860",01/01/1968,0,451,1,3,1,5731 GOODWIN AVE,75206,TX,DALLAS
02/07/2019,"$307,740",01/01/1968,0,689,1,4,1,4400 BRIDLE WOOD DR,75211,TX,DALLAS
25/06/2019,"$300,860",01/01/1968,0,719,1,3,1,3700 TUSSOCK DR,75209,TX,DALLAS
25/07/2019,"$293,640",01/01/1968,0,619,1,3,2,9500 RIVERTON AVE,75218,TX,DALLAS
14/06/2019,"$292,330",01/01/1968,0,658,1,4,3,1101 LAVENDER RDG,75204,TX,DALLAS
21/07/2019,"$286,930",01/01/1968,0,643,1,4,2,7300 GAYGLEN DR,75217,TX,DALLAS
02/07/2019,"$269,810",01/01/1968,0,643,1,4,2,4500 BAYSTONE DR,75211,TX,DALLAS
08/07/2019,"$268,570",01/01/1968,0,640,1,3,2,2601 LAKEFOREST CT,75214,TX,DALLAS
28/07/2019,"$264,120",01/01/1968,0,585,1,3,2,3083 HERSCHEL AVE,75219,TX,DALLAS
21/06/2019,"$252,840",01/01/1968,0,649,1,3,2,600 PROMONTORY LN,75208,TX,DALLAS
14/07/2019,"$250,980",01/01/1968,0,741,2,3,2,3601 WORKS AVE,75216,TX,DALLAS
13/08/2019,"$237,230",01/01/1968,0,732,1,5,3,9701 SKYVIEW DR,75228,TX,DALLAS
01/08/2019,"$232,970",01/01/1968,0,347,1,3,2,7801 MARQUETTE ST,75225,TX,DALLAS
09/07/2019,"$230,820",01/01/1968,0,616,1,3,2,3800 WILDER ST,75215,TX,DALLAS
06/08/2019,"$222,840",01/01/1968,0,558,1,3,2,4400 PERRETTA ST,75227,TX,DALLAS
17/06/2019,"$201,400",01/01/1968,0,488,1,3,1,5401 BYRON AVE,75205,TX,DALLAS
20/06/2019,"$175,740",01/01/1968,0,399,1,3,1,101 AVERY ST,75208,TX,DALLAS
09/07/2019,"$130,350",01/01/1968,0,229,1,1,1,2236.5 JORDAN ST,75215,TX,DALLAS
08/07/2019,"$109,520",01/01/1968,0,415,1,3,1,10400 EASTLAWN DR,75229,TX,DALLAS
18/06/2019,"$1,896,930",01/01/1967,0,978,2,5,2,1600 ZOE PL,75206,TX,DALLAS
28/07/2019,"$951,780",01/01/1967,0,1027,2,4,3,10000 ROCK HILL LN,75229,TX,DALLAS
25/06/2019,"$925,100",01/01/1967,0,759,1,4,2,6801 PROSPER ST,75209,TX,DALLAS
31/07/2019,"$817,210",01/01/1967,0,753,1,3,2,1801 DANCLIFF DR,75224,TX,DALLAS
27/07/2019,"$689,660",01/01/1967,0,741,2,4,3,7900 BRIAR BROOK CT,75218,TX,DALLAS
19/06/2019,"$628,050",01/01/1967,0,530,1,4,3,2233 VALDINA ST,75207,TX,DALLAS
11/06/2019,"$610,660",01/01/1967,0,796,1,4,3,100 BROOKLYN AVE,75203,TX,DALLAS
07/08/2019,"$602,480",01/01/1967,0,683,1,5,2,2300 CABLEWOOD CIR,75227,TX,DALLAS
23/07/2019,"$571,050",01/01/1967,0,1061,2,5,4,9300 MARCO ISLAND CT,75217,TX,DALLAS
13/06/2019,"$539,040",01/01/1967,0,920,1,4,3,3800 SHADYBAY CIR,75229,TX,DALLAS
14/06/2019,"$466,240",01/01/1967,0,634,1,4,3,6817 LOMO ALTO DR,75205,TX,DALLAS
11/07/2019,"$445,180",01/01/1967,0,475,1,4,2,11301 SNOW WHITE DR,75229,TX,DALLAS
10/07/2019,"$421,570",01/01/1967,0,427,1,3,2,4900 MANSON CT,75229,TX,DALLAS
23/07/2019,"$404,510",01/01/1967,0,1170,1,5,3,1100 BLOOMFIELD DR,75217,TX,DALLAS
11/06/2019,"$392,230",01/01/1967,0,457,1,3,2,209 LA ESTRELLA PLZ,75203,TX,DALLAS
24/07/2019,"$348,010",01/01/1967,0,728,1,3,2,10800 FERNALD AVE,75218,TX,DALLAS
02/08/2019,"$341,380",01/01/1967,0,433,1,3,1,5001 BANTING WAY,75227,TX,DALLAS
29/07/2019,"$326,660",01/01/1967,0,686,1,3,2,5600 MEADERS CIR,75229,TX,DALLAS
12/06/2019,"$316,730",01/01/1967,0,387,1,3,1,3028 HALL ST,75204,TX,DALLAS
16/07/2019,"$290,600",01/01/1967,0,494,1,3,2,1900 PRICHARD LN,75217,TX,DALLAS
31/07/2019,"$257,040",01/01/1967,0,524,1,3,2,2601 ANZIO DR,75224,TX,DALLAS
14/08/2019,"$252,330",01/01/1967,0,415,1,4,2,19101 VERIERNE DR,75228,TX,DALLAS
08/07/2019,"$240,500",01/01/1967,0,475,1,3,2,300 SLAUGHTER AVE,75214,TX,DALLAS
15/07/2019,"$221,790",01/01/1967,0,323,1,3,1,4937 BURNSIDE AVE,75216,TX,DALLAS
12/08/2019,"$212,840",01/01/1967,0,436,1,3,2,10201 SAN JUAN AVE,75228,TX,DALLAS
17/07/2019,"$211,870",01/01/1967,0,695,1,3,3,3676 RICKSHAW DR,75229,TX,DALLAS
28/07/2019,"$202,780",01/01/1967,0,357,1,3,2,4001 AVONDALE AVE,75219,TX,DALLAS
19/06/2019,"$108,430",01/01/1967,0,552,1,4,2,11100 RUSSWOOD CIR,75229,TX,DALLAS
02/07/2019,"$971,690",01/01/1966,0,1131,2,5,3,4500 TIMBER WOOD DR,75211,TX,DALLAS
15/08/2019,"$850,300",01/01/1966,0,725,2,5,2,3700 SHADY HILL DR,75229,TX,DALLAS
04/07/2019,"$790,690",01/01/1966,0,924,1,5,3,300 POE ST,75212,TX,DALLAS
18/06/2019,"$581,700",01/01/1966,0,710,1,4,2,6000 CHIMERA CT,75206,TX,DALLAS
14/07/2019,"$542,990",01/01/1966,0,692,1,3,2,8001 KISKA ST,75216,TX,DALLAS
